transaction_id,date,warehouse_id,region,sku,product_name,category,transaction_type,quantity,customer_id,reference,unit_cost_cad,total_value_cad
TXN-0003868,2025-09-26,WH-011,West,SKU-1011,Body Lotion - Unscented,Personal Care,Outbound,-742,C005,SO-72409,12.50,9275.00
TXN-0003869,2025-09-27,WH-006,Ontario,SKU-1010,Hand Soap - Lavender,Personal Care,Inbound,797,,PO-32843,8.25,6575.25
TXN-0003870,2025-09-27,WH-011,West,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Inbound,854,,PO-66114,12.50,10675.00
TXN-0003871,2025-09-27,WH-012,West,SKU-1008,Coconut Water Organic,Beverages,Inbound,2819,,PO-98241,9.25,26075.75
TXN-0003872,2025-09-27,WH-006,Ontario,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-134,C010,SO-97887,8.25,1105.50
TXN-0003873,2025-09-27,WH-002,Atlantic,SKU-1018,Glass Cleaner,Household Cleaning,Outbound,-1313,C004,SO-87454,7.80,10241.40
TXN-0003874,2025-09-27,WH-006,Ontario,SKU-1014,Deodorant - Fresh Scent,Personal Care,Outbound,-832,C003,SO-17890,10.25,8528.00
TXN-0003875,2025-09-27,WH-008,Quebec,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Transfer,-491,,TR-66963,4.50,2209.50
TXN-0003876,2025-09-27,WH-003,Atlantic,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Inbound,2532,,PO-22595,12.50,31650.00
TXN-0003877,2025-09-27,WH-003,Atlantic,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-406,C005,SO-19606,16.75,6800.50
TXN-0003878,2025-09-27,WH-004,Ontario,SKU-1018,Glass Cleaner,Household Cleaning,Inbound,2261,,PO-91304,7.80,17635.80
TXN-0003879,2025-09-27,WH-007,Quebec,SKU-1014,Deodorant - Fresh Scent,Personal Care,Outbound,-1425,C008,SO-63213,10.25,14606.25
TXN-0003880,2025-09-27,WH-001,Atlantic,SKU-1018,Glass Cleaner,Household Cleaning,Adjustment,10,,ADJ-38261,7.80,78.00
TXN-0003881,2025-09-27,WH-002,Atlantic,SKU-1005,Sparkling Water - Lemon,Beverages,Outbound,-1090,C004,SO-20473,5.50,5995.00
TXN-0003882,2025-09-27,WH-013,West,SKU-1019,Disinfecting Wipes,Household Cleaning,Adjustment,-27,,ADJ-27282,11.25,303.75
TXN-0003883,2025-09-27,WH-008,Quebec,SKU-1020,Vitamin C Gummies,Health & Wellness,Outbound,-157,C008,SO-54448,8.75,1373.75
TXN-0003884,2025-09-27,WH-012,West,SKU-1018,Glass Cleaner,Household Cleaning,Adjustment,18,,ADJ-91479,7.80,140.40
TXN-0003885,2025-09-27,WH-008,Quebec,SKU-1020,Vitamin C Gummies,Health & Wellness,Outbound,-821,C004,SO-93545,8.75,7183.75
TXN-0003886,2025-09-27,WH-004,Ontario,SKU-1020,Vitamin C Gummies,Health & Wellness,Outbound,-732,C004,SO-25111,8.75,6405.00
TXN-0003887,2025-09-27,WH-010,West,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-882,,SO-50470,3.75,3307.50
TXN-0003888,2025-09-27,WH-004,Ontario,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Adjustment,36,,ADJ-85788,4.50,162.00
TXN-0003889,2025-09-27,WH-011,West,SKU-1010,Hand Soap - Lavender,Personal Care,Inbound,1010,,PO-28970,8.25,8332.50
TXN-0003890,2025-09-27,WH-001,Atlantic,SKU-1005,Sparkling Water - Lemon,Beverages,Inbound,783,,PO-56133,5.50,4306.50
TXN-0003891,2025-09-27,WH-001,Atlantic,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-874,C005,SO-47065,14.25,12454.50
TXN-0003892,2025-09-27,WH-010,West,SKU-1020,Vitamin C Gummies,Health & Wellness,Outbound,-681,C008,SO-10902,8.75,5958.75
TXN-0003893,2025-09-27,WH-012,West,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Inbound,2223,,PO-83565,5.25,11670.75
TXN-0003894,2025-09-27,WH-008,Quebec,SKU-1012,Shampoo - Moisturizing,Personal Care,Outbound,-1215,C007,SO-75065,15.75,19136.25
TXN-0003895,2025-09-27,WH-007,Quebec,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-1314,C008,SO-50568,7.50,9855.00
TXN-0003896,2025-09-27,WH-002,Atlantic,SKU-1013,Toothpaste - Whitening,Personal Care,Transfer,277,,TR-14426,6.50,1800.50
TXN-0003897,2025-09-27,WH-005,Ontario,SKU-1010,Hand Soap - Lavender,Personal Care,Inbound,2165,,PO-42016,8.25,17861.25
TXN-0003898,2025-09-27,WH-006,Ontario,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-1063,C004,SO-14932,8.25,8769.75
TXN-0003899,2025-09-27,WH-010,West,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-657,C010,SO-65918,16.75,11004.75
TXN-0003900,2025-09-27,WH-010,West,SKU-1005,Sparkling Water - Lemon,Beverages,Adjustment,6,,ADJ-20364,5.50,33.00
TXN-0003901,2025-09-27,WH-002,Atlantic,SKU-1020,Vitamin C Gummies,Health & Wellness,Outbound,-833,C003,SO-84620,8.75,7288.75
TXN-0003902,2025-09-27,WH-012,West,SKU-1012,Shampoo - Moisturizing,Personal Care,Inbound,1343,,PO-16494,15.75,21152.25
TXN-0003903,2025-09-27,WH-012,West,SKU-1011,Body Lotion - Unscented,Personal Care,Outbound,-116,C003,SO-58235,12.50,1450.00
TXN-0003904,2025-09-27,WH-006,Ontario,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Inbound,1159,,PO-70643,4.20,4867.80
TXN-0003905,2025-09-27,WH-007,Quebec,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Inbound,1727,,PO-40771,12.50,21587.50
TXN-0003906,2025-09-27,WH-002,Atlantic,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-1174,C010,SO-83346,8.25,9685.50
TXN-0003907,2025-09-27,WH-010,West,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-905,,SO-46922,14.25,12896.25
TXN-0003908,2025-09-27,WH-007,Quebec,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-711,,SO-44304,12.50,8887.50
TXN-0003909,2025-09-27,WH-005,Ontario,SKU-1023,Fiber Supplement Powder,Health & Wellness,Inbound,1554,,PO-19567,16.75,26029.50
TXN-0003910,2025-09-27,WH-013,West,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-910,C010,SO-89099,7.50,6825.00
TXN-0003911,2025-09-27,WH-010,West,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-596,C005,SO-46148,8.75,5215.00
TXN-0003912,2025-09-27,WH-010,West,SKU-1014,Deodorant - Fresh Scent,Personal Care,Inbound,2854,,PO-45342,10.25,29253.50
TXN-0003913,2025-09-27,WH-007,Quebec,SKU-1008,Coconut Water Organic,Beverages,Inbound,2799,,PO-32457,9.25,25890.75
TXN-0003914,2025-09-27,WH-003,Atlantic,SKU-1007,Energy Drink - Arctic Blast,Beverages,Inbound,1844,,PO-75602,8.75,16135.00
TXN-0003915,2025-09-27,WH-007,Quebec,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Outbound,-1076,C004,SO-85447,6.80,7316.80
TXN-0003916,2025-09-27,WH-011,West,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-1169,C010,SO-45338,18.50,21626.50
TXN-0003917,2025-09-27,WH-002,Atlantic,SKU-1007,Energy Drink - Arctic Blast,Beverages,Inbound,532,,PO-84843,8.75,4655.00
TXN-0003918,2025-09-27,WH-008,Quebec,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Inbound,1209,,PO-25092,6.80,8221.20
TXN-0003919,2025-09-27,WH-008,Quebec,SKU-1024,Multivitamin Adult,Health & Wellness,Inbound,1838,,PO-49499,14.25,26191.50
TXN-0003920,2025-09-27,WH-009,Quebec,SKU-1011,Body Lotion - Unscented,Personal Care,Inbound,2190,,PO-58567,12.50,27375.00
TXN-0003921,2025-09-27,WH-006,Ontario,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Transfer,-433,,TR-14887,9.75,4221.75
TXN-0003922,2025-09-27,WH-004,Ontario,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Inbound,1639,,PO-84276,4.50,7375.50
TXN-0003923,2025-09-27,WH-007,Quebec,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-231,C003,SO-90076,7.50,1732.50
TXN-0003924,2025-09-28,WH-010,West,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Transfer,477,,TR-23977,5.25,2504.25
TXN-0003925,2025-09-28,WH-003,Atlantic,SKU-1024,Multivitamin Adult,Health & Wellness,Inbound,2390,,PO-53688,14.25,34057.50
TXN-0003926,2025-09-28,WH-007,Quebec,SKU-1011,Body Lotion - Unscented,Personal Care,Outbound,-1318,C007,SO-34944,12.50,16475.00
TXN-0003927,2025-09-28,WH-006,Ontario,SKU-1018,Glass Cleaner,Household Cleaning,Outbound,-1487,C008,SO-10303,7.80,11598.60
TXN-0003928,2025-09-28,WH-009,Quebec,SKU-1013,Toothpaste - Whitening,Personal Care,Adjustment,-40,,ADJ-85191,6.50,260.00
TXN-0003929,2025-09-28,WH-010,West,SKU-1006,Iced Tea - Peach,Beverages,Transfer,461,,TR-82423,4.25,1959.25
TXN-0003930,2025-09-28,WH-005,Ontario,SKU-1006,Iced Tea - Peach,Beverages,Inbound,1840,,PO-61976,4.25,7820.00
TXN-0003931,2025-09-28,WH-007,Quebec,SKU-1007,Energy Drink - Arctic Blast,Beverages,Inbound,1412,,PO-81046,8.75,12355.00
TXN-0003932,2025-09-28,WH-009,Quebec,SKU-1011,Body Lotion - Unscented,Personal Care,Inbound,1338,,PO-48879,12.50,16725.00
TXN-0003933,2025-09-28,WH-003,Atlantic,SKU-1006,Iced Tea - Peach,Beverages,Transfer,-420,,TR-14389,4.25,1785.00
TXN-0003934,2025-09-28,WH-004,Ontario,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-699,C003,SO-44750,4.25,2970.75
TXN-0003935,2025-09-28,WH-007,Quebec,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-138,C005,SO-40407,4.25,586.50
TXN-0003936,2025-09-28,WH-011,West,SKU-1014,Deodorant - Fresh Scent,Personal Care,Outbound,-951,C009,SO-98447,10.25,9747.75
TXN-0003937,2025-09-28,WH-013,West,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-1206,C001,SO-14282,12.50,15075.00
TXN-0003938,2025-09-28,WH-009,Quebec,SKU-1020,Vitamin C Gummies,Health & Wellness,Outbound,-388,C010,SO-46776,8.75,3395.00
TXN-0003939,2025-09-28,WH-007,Quebec,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-202,C003,SO-95697,14.25,2878.50
TXN-0003940,2025-09-28,WH-002,Atlantic,SKU-1020,Vitamin C Gummies,Health & Wellness,Outbound,-1097,C008,SO-47492,8.75,9598.75
TXN-0003941,2025-09-28,WH-002,Atlantic,SKU-1014,Deodorant - Fresh Scent,Personal Care,Inbound,653,,PO-49596,10.25,6693.25
TXN-0003942,2025-09-28,WH-004,Ontario,SKU-1010,Hand Soap - Lavender,Personal Care,Inbound,1435,,PO-80328,8.25,11838.75
TXN-0003943,2025-09-28,WH-013,West,SKU-1011,Body Lotion - Unscented,Personal Care,Transfer,182,,TR-65328,12.50,2275.00
TXN-0003944,2025-09-28,WH-007,Quebec,SKU-1010,Hand Soap - Lavender,Personal Care,Inbound,1879,,PO-30903,8.25,15501.75
TXN-0003945,2025-09-28,WH-004,Ontario,SKU-1006,Iced Tea - Peach,Beverages,Inbound,1127,,PO-91737,4.25,4789.75
TXN-0003946,2025-09-28,WH-013,West,SKU-1007,Energy Drink - Arctic Blast,Beverages,Inbound,566,,PO-27621,8.75,4952.50
TXN-0003947,2025-09-28,WH-006,Ontario,SKU-1012,Shampoo - Moisturizing,Personal Care,Outbound,-320,C004,SO-36792,15.75,5040.00
TXN-0003948,2025-09-28,WH-001,Atlantic,SKU-1007,Energy Drink - Arctic Blast,Beverages,Inbound,1308,,PO-43244,8.75,11445.00
TXN-0003949,2025-09-28,WH-007,Quebec,SKU-1014,Deodorant - Fresh Scent,Personal Care,Outbound,-351,C007,SO-69807,10.25,3597.75
TXN-0003950,2025-09-28,WH-006,Ontario,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Outbound,-974,C003,SO-72703,4.50,4383.00
TXN-0003951,2025-09-28,WH-010,West,SKU-1019,Disinfecting Wipes,Household Cleaning,Outbound,-745,C004,SO-17427,11.25,8381.25
TXN-0003952,2025-09-28,WH-003,Atlantic,SKU-1008,Coconut Water Organic,Beverages,Outbound,-531,C001,SO-20255,9.25,4911.75
TXN-0003953,2025-09-28,WH-003,Atlantic,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-1238,C005,SO-73915,8.75,10832.50
TXN-0003954,2025-09-28,WH-003,Atlantic,SKU-1007,Energy Drink - Arctic Blast,Beverages,Inbound,1609,,PO-27276,8.75,14078.75
TXN-0003955,2025-09-28,WH-001,Atlantic,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Outbound,-1038,C002,SO-86221,6.80,7058.40
TXN-0003956,2025-09-28,WH-013,West,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-133,C002,SO-69535,16.75,2227.75
TXN-0003957,2025-09-28,WH-012,West,SKU-1005,Sparkling Water - Lemon,Beverages,Adjustment,34,,ADJ-27354,5.50,187.00
TXN-0003958,2025-09-28,WH-005,Ontario,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Transfer,324,,TR-43940,5.25,1701.00
TXN-0003959,2025-09-28,WH-011,West,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-308,C008,SO-94173,18.50,5698.00
TXN-0003960,2025-09-28,WH-011,West,SKU-1022,Probiotics Daily,Health & Wellness,Outbound,-633,C007,SO-23876,22.50,14242.50
TXN-0003961,2025-09-28,WH-010,West,SKU-1019,Disinfecting Wipes,Household Cleaning,Transfer,-407,,TR-60635,11.25,4578.75
TXN-0003962,2025-09-28,WH-006,Ontario,SKU-1020,Vitamin C Gummies,Health & Wellness,Outbound,-1199,C008,SO-30196,8.75,10491.25
TXN-0003963,2025-09-28,WH-013,West,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-403,,SO-76294,12.50,5037.50
TXN-0003964,2025-09-28,WH-002,Atlantic,SKU-1005,Sparkling Water - Lemon,Beverages,Inbound,2952,,PO-15256,5.50,16236.00
TXN-0003965,2025-09-28,WH-013,West,SKU-1018,Glass Cleaner,Household Cleaning,Outbound,-802,C007,SO-61668,7.80,6255.60
TXN-0003966,2025-09-28,WH-013,West,SKU-1017,Laundry Detergent Pods,Household Cleaning,Inbound,1543,,PO-76470,18.50,28545.50
TXN-0003967,2025-09-28,WH-012,West,SKU-1023,Fiber Supplement Powder,Health & Wellness,Inbound,1513,,PO-73631,16.75,25342.75
TXN-0003968,2025-09-28,WH-004,Ontario,SKU-1020,Vitamin C Gummies,Health & Wellness,Inbound,2848,,PO-20001,8.75,24920.00
TXN-0003969,2025-09-28,WH-013,West,SKU-1005,Sparkling Water - Lemon,Beverages,Inbound,846,,PO-21265,5.50,4653.00
TXN-0003970,2025-09-28,WH-001,Atlantic,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-1151,C001,SO-40894,4.20,4834.20
TXN-0003971,2025-09-28,WH-012,West,SKU-1011,Body Lotion - Unscented,Personal Care,Adjustment,20,,ADJ-64516,12.50,250.00
TXN-0003972,2025-09-28,WH-013,West,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-1471,C002,SO-69561,16.75,24639.25
TXN-0003973,2025-09-28,WH-001,Atlantic,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Inbound,647,,PO-92480,9.75,6308.25
TXN-0003974,2025-09-28,WH-004,Ontario,SKU-1019,Disinfecting Wipes,Household Cleaning,Inbound,924,,PO-87038,11.25,10395.00
TXN-0003975,2025-09-28,WH-010,West,SKU-1019,Disinfecting Wipes,Household Cleaning,Inbound,1953,,PO-33357,11.25,21971.25
TXN-0003976,2025-09-28,WH-010,West,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-324,C008,SO-23372,8.25,2673.00
TXN-0003977,2025-09-28,WH-003,Atlantic,SKU-1005,Sparkling Water - Lemon,Beverages,Inbound,2516,,PO-60831,5.50,13838.00
TXN-0003978,2025-09-28,WH-012,West,SKU-1008,Coconut Water Organic,Beverages,Inbound,2783,,PO-69559,9.25,25742.75
TXN-0003979,2025-09-28,WH-003,Atlantic,SKU-1005,Sparkling Water - Lemon,Beverages,Inbound,1684,,PO-29615,5.50,9262.00
TXN-0003980,2025-09-28,WH-003,Atlantic,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-871,C006,SO-99797,4.20,3658.20
TXN-0003981,2025-09-28,WH-013,West,SKU-1008,Coconut Water Organic,Beverages,Outbound,-1423,C007,SO-35212,9.25,13162.75
TXN-0003982,2025-09-28,WH-004,Ontario,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-1205,C004,SO-36523,16.75,20183.75
TXN-0003983,2025-09-28,WH-005,Ontario,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-137,C005,SO-75824,7.50,1027.50
TXN-0003984,2025-09-28,WH-009,Quebec,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-1288,,SO-11539,9.75,12558.00
TXN-0003985,2025-09-28,WH-005,Ontario,SKU-1014,Deodorant - Fresh Scent,Personal Care,Inbound,1180,,PO-11353,10.25,12095.00
TXN-0003986,2025-09-28,WH-006,Ontario,SKU-1019,Disinfecting Wipes,Household Cleaning,Outbound,-1139,C006,SO-19354,11.25,12813.75
TXN-0003987,2025-09-28,WH-010,West,SKU-1024,Multivitamin Adult,Health & Wellness,Transfer,449,,TR-75121,14.25,6398.25
TXN-0003988,2025-09-28,WH-005,Ontario,SKU-1019,Disinfecting Wipes,Household Cleaning,Outbound,-472,C007,SO-65985,11.25,5310.00
TXN-0003989,2025-09-28,WH-011,West,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Inbound,2948,,PO-51488,12.50,36850.00
TXN-0003990,2025-09-28,WH-007,Quebec,SKU-1007,Energy Drink - Arctic Blast,Beverages,Inbound,2352,,PO-75274,8.75,20580.00
TXN-0003991,2025-09-28,WH-008,Quebec,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-427,,SO-84349,8.25,3522.75
TXN-0003992,2025-09-28,WH-003,Atlantic,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Outbound,-917,C006,SO-81137,4.50,4126.50
TXN-0003993,2025-09-28,WH-002,Atlantic,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Transfer,114,,TR-85065,6.80,775.20
TXN-0003994,2025-09-28,WH-012,West,SKU-1005,Sparkling Water - Lemon,Beverages,Inbound,1670,,PO-25338,5.50,9185.00
TXN-0003995,2025-09-28,WH-002,Atlantic,SKU-1010,Hand Soap - Lavender,Personal Care,Transfer,-107,,TR-15510,8.25,882.75
TXN-0003996,2025-09-28,WH-003,Atlantic,SKU-1018,Glass Cleaner,Household Cleaning,Outbound,-1461,C010,SO-62720,7.80,11395.80
TXN-0003997,2025-09-28,WH-004,Ontario,SKU-1013,Toothpaste - Whitening,Personal Care,Inbound,1131,,PO-94640,6.50,7351.50
TXN-0003998,2025-09-28,WH-007,Quebec,SKU-1005,Sparkling Water - Lemon,Beverages,Transfer,-130,,TR-15602,5.50,715.00
TXN-0003999,2025-09-28,WH-007,Quebec,SKU-1012,Shampoo - Moisturizing,Personal Care,Inbound,1561,,PO-91723,15.75,24585.75
TXN-0004000,2025-09-28,WH-009,Quebec,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Outbound,-1228,,SO-22726,4.50,5526.00
TXN-0004001,2025-09-28,WH-004,Ontario,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-556,C009,SO-15301,4.25,2363.00
TXN-0004002,2025-09-29,WH-005,Ontario,SKU-1018,Glass Cleaner,Household Cleaning,Outbound,-559,C003,SO-18419,7.80,4360.20
TXN-0004003,2025-09-29,WH-011,West,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Inbound,1121,,PO-22368,3.75,4203.75
TXN-0004004,2025-09-29,WH-003,Atlantic,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-706,C009,SO-96867,3.75,2647.50
TXN-0004005,2025-09-29,WH-002,Atlantic,SKU-1022,Probiotics Daily,Health & Wellness,Outbound,-414,C007,SO-81229,22.50,9315.00
TXN-0004006,2025-09-29,WH-007,Quebec,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-922,C005,SO-11105,18.50,17057.00
TXN-0004007,2025-09-29,WH-002,Atlantic,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-1187,C006,SO-44359,14.25,16914.75
TXN-0004008,2025-09-29,WH-009,Quebec,SKU-1017,Laundry Detergent Pods,Household Cleaning,Inbound,1766,,PO-50054,18.50,32671.00
TXN-0004009,2025-09-29,WH-013,West,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Transfer,-156,,TR-60890,6.80,1060.80
TXN-0004010,2025-09-29,WH-003,Atlantic,SKU-1018,Glass Cleaner,Household Cleaning,Transfer,326,,TR-42053,7.80,2542.80
TXN-0004011,2025-09-29,WH-006,Ontario,SKU-1016,Dish Soap - Citrus,Household Cleaning,Outbound,-894,C007,SO-46932,6.25,5587.50
TXN-0004012,2025-09-29,WH-007,Quebec,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-343,C010,SO-67061,16.75,5745.25
TXN-0004013,2025-09-29,WH-012,West,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Inbound,1238,,PO-24652,6.80,8418.40
TXN-0004014,2025-09-29,WH-010,West,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Outbound,-993,C003,SO-33467,6.80,6752.40
TXN-0004015,2025-09-29,WH-002,Atlantic,SKU-1006,Iced Tea - Peach,Beverages,Inbound,1751,,PO-18383,4.25,7441.75
TXN-0004016,2025-09-29,WH-001,Atlantic,SKU-1009,Cold Brew Coffee RTD,Beverages,Inbound,1536,,PO-79716,7.50,11520.00
TXN-0004017,2025-09-29,WH-004,Ontario,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Inbound,2489,,PO-76988,4.20,10453.80
TXN-0004018,2025-09-29,WH-010,West,SKU-1024,Multivitamin Adult,Health & Wellness,Transfer,146,,TR-90608,14.25,2080.50
TXN-0004019,2025-09-29,WH-008,Quebec,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Transfer,401,,TR-85414,6.80,2726.80
TXN-0004020,2025-09-29,WH-012,West,SKU-1016,Dish Soap - Citrus,Household Cleaning,Inbound,1158,,PO-77330,6.25,7237.50
TXN-0004021,2025-09-29,WH-012,West,SKU-1006,Iced Tea - Peach,Beverages,Inbound,2750,,PO-12608,4.25,11687.50
TXN-0004022,2025-09-29,WH-001,Atlantic,SKU-1007,Energy Drink - Arctic Blast,Beverages,Transfer,-284,,TR-32032,8.75,2485.00
TXN-0004023,2025-09-29,WH-012,West,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Inbound,1924,,PO-35782,4.50,8658.00
TXN-0004024,2025-09-29,WH-012,West,SKU-1005,Sparkling Water - Lemon,Beverages,Outbound,-496,C009,SO-61908,5.50,2728.00
TXN-0004025,2025-09-29,WH-004,Ontario,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Inbound,690,,PO-52813,4.20,2898.00
TXN-0004026,2025-09-29,WH-013,West,SKU-1005,Sparkling Water - Lemon,Beverages,Inbound,2668,,PO-40794,5.50,14674.00
TXN-0004027,2025-09-29,WH-009,Quebec,SKU-1022,Probiotics Daily,Health & Wellness,Inbound,1955,,PO-82502,22.50,43987.50
TXN-0004028,2025-09-29,WH-012,West,SKU-1005,Sparkling Water - Lemon,Beverages,Transfer,-185,,TR-17817,5.50,1017.50
TXN-0004029,2025-09-29,WH-008,Quebec,SKU-1012,Shampoo - Moisturizing,Personal Care,Outbound,-985,C003,SO-69950,15.75,15513.75
TXN-0004030,2025-09-29,WH-013,West,SKU-1013,Toothpaste - Whitening,Personal Care,Transfer,-384,,TR-75745,6.50,2496.00
TXN-0004031,2025-09-29,WH-010,West,SKU-1012,Shampoo - Moisturizing,Personal Care,Outbound,-517,C004,SO-73393,15.75,8142.75
TXN-0004032,2025-09-29,WH-007,Quebec,SKU-1023,Fiber Supplement Powder,Health & Wellness,Inbound,1877,,PO-93230,16.75,31439.75
TXN-0004033,2025-09-29,WH-002,Atlantic,SKU-1020,Vitamin C Gummies,Health & Wellness,Adjustment,46,,ADJ-62755,8.75,402.50
TXN-0004034,2025-09-29,WH-003,Atlantic,SKU-1012,Shampoo - Moisturizing,Personal Care,Outbound,-607,C007,SO-82371,15.75,9560.25
TXN-0004035,2025-09-29,WH-005,Ontario,SKU-1024,Multivitamin Adult,Health & Wellness,Inbound,804,,PO-34886,14.25,11457.00
TXN-0004036,2025-09-29,WH-003,Atlantic,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-421,C004,SO-39571,12.50,5262.50
TXN-0004037,2025-09-29,WH-012,West,SKU-1019,Disinfecting Wipes,Household Cleaning,Inbound,2714,,PO-76597,11.25,30532.50
TXN-0004038,2025-09-29,WH-012,West,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-482,C008,SO-88654,8.75,4217.50
TXN-0004039,2025-09-29,WH-012,West,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-766,C001,SO-63223,3.75,2872.50
TXN-0004040,2025-09-29,WH-008,Quebec,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-1432,C001,SO-65376,9.75,13962.00
TXN-0004041,2025-09-29,WH-013,West,SKU-1020,Vitamin C Gummies,Health & Wellness,Outbound,-1291,C003,SO-10822,8.75,11296.25
TXN-0004042,2025-09-29,WH-011,West,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-1439,C005,SO-42422,18.50,26621.50
TXN-0004043,2025-09-29,WH-013,West,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-1056,C010,SO-68273,3.75,3960.00
TXN-0004044,2025-09-29,WH-007,Quebec,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-1130,C002,SO-56182,4.20,4746.00
TXN-0004045,2025-09-29,WH-010,West,SKU-1013,Toothpaste - Whitening,Personal Care,Outbound,-1192,C004,SO-80912,6.50,7748.00
TXN-0004046,2025-09-29,WH-012,West,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-1118,C003,SO-98546,7.50,8385.00
